customer_id,customer_name,email,registration_date,customer_type
CUST_50DE347B,Jane Moore,jane.moore@example.com,2025-04-17,PREMIUM
CUST_FF4D03E3,Charlie Smith,charlie.smith@example.com,2023-08-27,PREMIUM
CUST_BD44CB01,John Davis,john.davis@example.com,2026-07-30,VIP
CUST_E0E0A7E3,Charlie Wilson,charlie.wilson@example.com,2021-01-25,REGULAR
CUST_3798296D,Diana Moore,diana.moore@example.com,2022-12-13,REGULAR
CUST_8E80D74C,Frank Brown,frank.brown@example.com,2024-05-11,PREMIUM
CUST_62ECD8B2,Bob Miller,bob@,2025-09-02,REGULAR
CUST_AAE1CAD1,Henry Moore,henry.moore@example.com,2022-03-08,REGULAR
CUST_8DBC7678,Bob Brown,bob.brown@example.com,2023-01-11,REGULAR
CUST_A1CAB7C4,Charlie Davis,charlie.davis@example.com,2020-08-04,REGULAR
CUST_E519B1E6,Jane Miller,jane.miller@example.com,2020-07-01,REGULAR
CUST_575735F6,Charlie Davis,charlie.davis@example.com,2021-09-17,REGULAR
CUST_44B21DAC,John Moore,john.moore@example.com,2024-06-04,REGULAR
CUST_E87DFC4C,John Moore,john.moore@example.com,2026-07-15,PREMIUM
CUST_B4CAEC74,Bob Johnson,bob.johnson@example.com,2023-07-25,PREMIUM
CUST_14FB9AC9,Frank Doe,frank.doe@example.com,2022-09-10,REGULAR
CUST_8C68A669,Diana Davis,diana.davis@example.com,2024-11-14,REGULAR
CUST_FD650B5B,Frank Anderson,frank.anderson@example.com,2023-12-24,PREMIUM
CUST_40DC20B1,Bob Miller,bob.miller@example.com,2022-02-14,PREMIUM
CUST_BB04D61D,Eve Doe,eve.doe@example.com,2022-09-29,PREMIUM
CUST_C2369C97,Jane Johnson,jane.johnson@example.com,2024-08-27,PREMIUM
CUST_93F56B23,Diana Wilson,diana.wilson@example.com,2026-05-04,REGULAR
CUST_349B902E,Frank Brown,frank.brown@example.com,2025-12-16,REGULAR
CUST_92CD4187,Diana Miller,diana.miller@example.com,2020-12-10,REGULAR
CUST_7040D6F9,Jane Johnson,jane.johnson@example.com,2020-06-24,REGULAR
CUST_7AD06CE8,Diana Brown,diana.brown@example.com,2025-03-20,REGULAR
CUST_D779F286,Grace Taylor,grace@,2025-01-24,REGULAR
CUST_01ACD78F,Eve Moore,eve.moore@example.com,2025-10-30,REGULAR
CUST_14B67A0D,Jane Brown,jane.brown@example.com,2023-04-26,REGULAR
CUST_21782CED,Bob Moore,bob.moore@example.com,2021-05-21,PREMIUM
CUST_C5405009,Diana Doe,diana.doe@example.com,2026-06-06,REGULAR
CUST_57646C91,Grace Moore,grace.moore@example.com,2020-05-12,REGULAR
CUST_A5AB57C6,Bob Brown,bob.brown@example.com,2024-01-21,REGULAR
CUST_B49F7988,Diana Doe,diana.doe@example.com,2026-05-05,REGULAR
CUST_A74C630D,Jane Anderson,jane.anderson@example.com,2022-11-02,REGULAR
CUST_05A5EF44,Diana Johnson,diana.johnson@example.com,2025-01-24,PREMIUM
CUST_E093A414,Charlie Taylor,charlie.taylor@example.com,2023-07-02,REGULAR
CUST_E78E8031,Frank Davis,frank.davis@example.com,2024-10-20,REGULAR
CUST_9E12AA8C,Grace Anderson,grace.anderson@example.com,2026-07-09,VIP
CUST_8F0C109D,Diana Brown,diana.brown@example.com,2023-06-30,PREMIUM
CUST_CED7B179,Diana Brown,diana.brown@example.com,2024-08-19,REGULAR
CUST_042ECC47,Frank Anderson,frank.anderson@example.com,2020-08-19,PREMIUM
CUST_BAEF80A2,Charlie Doe,charlie.doe@example.com,2021-05-14,REGULAR
CUST_50731C05,Charlie Anderson,charlie.anderson@example.com,2020-10-16,PREMIUM
CUST_FCE03813,Diana Doe,diana.doe@example.com,2021-12-25,VIP
CUST_D8CF5315,John Davis,john.davis@example.com,2025-01-25,REGULAR
CUST_663A81B3,Henry Brown,henry.brown@example.com,2026-03-03,PREMIUM
CUST_25872D6C,Henry Miller,henry.miller@example.com,2024-08-31,VIP
CUST_806B8A9F,Charlie Miller,charlie.miller@example.com,2023-10-02,REGULAR
CUST_1A7A5430,Jane Doe,jane.doe@example.com,2020-07-15,REGULAR
CUST_6CF6FD7E,Diana Davis,diana.davis@example.com,2026-01-14,VIP
CUST_34CCC522,Grace Anderson,graceandersonexample.com,2023-03-20,PREMIUM
CUST_7F0D2F32,Diana Johnson,diana.johnson@example.com,2023-01-13,REGULAR
CUST_825FA3B1,John Taylor,john.taylor@example.com,2023-03-04,REGULAR
CUST_1CD2A9FD,Grace Wilson,grace.wilson@example.com,2023-07-04,REGULAR
CUST_AAE87B79,Jane Moore,jane.moore@example.com,2020-07-17,REGULAR
CUST_38955FC4,Diana Taylor,diana.taylor@example.com,2021-11-15,REGULAR
CUST_02C689E2,Diana Anderson,diana.anderson@example.com,2020-05-29,VIP
CUST_4F94D630,Frank Moore,frank.moore@example.com,2025-08-06,REGULAR
CUST_1C3163CA,Charlie Miller,charlie.miller@example.com,2021-04-19,VIP
CUST_B1E3C6FE,Eve Smith,eve.smith@example.com,2024-09-13,REGULAR
CUST_1D71A217,Frank Miller,frank.miller@example.com,2026-07-05,REGULAR
CUST_709FCFE3,Eve Wilson,eve.wilson@example.com,2020-02-04,REGULAR
CUST_A4691496,Frank Davis,frank.davis@example.com,2026-03-04,REGULAR
CUST_681886CF,Alice Smith,alice.smith@example.com,2026-02-19,PREMIUM
CUST_191F0E9F,Jane Wilson,jane.wilson@example.com,2020-02-23,REGULAR
CUST_9E546EF6,Henry Johnson,henry.johnson@example.com,2020-05-23,REGULAR
CUST_C99C8F3D,Jane Wilson,jane.wilson@example.com,2026-06-08,REGULAR
CUST_0EE32112,Bob Anderson,bob.anderson@example.com,2020-01-27,VIP
CUST_3309BC09,Diana Taylor,diana.taylor@example.com,2024-04-03,REGULAR
CUST_4DD737CF,Jane Davis,jane.davis@example.com,2020-09-27,REGULAR
CUST_57AB27B8,Diana Doe,diana.doe@example.com,2024-07-16,PREMIUM
CUST_890E8EE9,Henry Johnson,henry.johnson@example.com,2021-05-01,REGULAR
CUST_38E389FD,Jane Brown,jane.brown@example.com,2025-01-10,REGULAR
CUST_59FF3297,Diana Brown,diana.brown@example.com,2020-10-31,REGULAR
CUST_02ADB434,Charlie Anderson,charlie.anderson@example.com,2025-07-15,REGULAR
CUST_1259196E,Grace Anderson,grace.anderson@example.com,2023-06-15,PREMIUM
CUST_04FFDFF0,Jane Moore,jane.moore@example.com,2025-08-29,REGULAR
CUST_007DDC22,Grace Moore,grace.moore@example.com,2025-10-25,REGULAR
CUST_5A0C7428,Bob Davis,bob.davis@example.com,2023-02-21,PREMIUM
CUST_5BBEE0B1,John Wilson,john.wilson@example.com,2022-10-08,REGULAR
CUST_34EB8B42,John Taylor,john.taylor@example.com,2021-07-03,PREMIUM
CUST_3BE48D1A,Grace Smith,grace.smith@example.com,2023-06-08,REGULAR
CUST_C31D1906,Henry Taylor,henry.taylor@example.com,2026-06-25,PREMIUM
CUST_99E9FA0D,Eve Johnson,eve.johnson@example.com,2020-01-16,REGULAR
CUST_F096EA9D,Eve Doe,eve.doe@example.com,2025-04-24,PREMIUM
CUST_97EAC746,Frank Doe,frank.doe@example.com,2025-01-30,PREMIUM
CUST_78A9BBD7,Eve Brown,eve.brown@example.com,2022-10-12,REGULAR
CUST_A059B126,Diana Anderson,diana.anderson@example.com,2025-07-08,PREMIUM
CUST_71D394A6,Alice Davis,alice.davis@example.com,2025-01-27,REGULAR
CUST_58F892A4,Charlie Taylor,charlie.taylor@example.com,2020-11-29,VIP
CUST_A91BFC87,Grace Wilson,grace.wilson@example.com,2021-04-25,REGULAR
CUST_AAB35241,Charlie Anderson,charlie.anderson@example.com,2023-03-21,PREMIUM
CUST_9C5CE024,Bob Moore,bob.moore@example.com,2022-06-16,REGULAR
CUST_EF5AFB4C,Jane Wilson,jane.wilson@example.com,2022-11-13,REGULAR
CUST_BC2B4BEF,Frank Wilson,frank.wilson@example.com,2020-02-02,REGULAR
CUST_9C50D529,Grace Miller,grace.miller@example.com,2025-12-26,REGULAR
CUST_49120DD3,Diana Brown,diana.brown@example.com,2024-10-25,REGULAR
CUST_0F4FAD66,Alice Johnson,alice.johnson@example.com,2021-06-01,REGULAR
CUST_1E774B22,Diana Wilson,diana.wilson@example.com,2024-12-12,REGULAR
CUST_627B3FCD,Bob Davis,bob.davis@example.com,2023-12-26,REGULAR
CUST_18EEDBB4,Eve Johnson,eve.johnson@example.com,2023-11-13,VIP
CUST_3A0FEA84,Eve Anderson,eve.anderson@example.com,2026-06-15,REGULAR
CUST_4810B650,Jane Miller,jane.miller@example.com,2022-10-10,PREMIUM
CUST_F4112C43,Charlie Anderson,charlie.anderson@example.com,2025-09-12,PREMIUM
CUST_EFEB5B03,Jane Johnson,jane.johnson@example.com,2022-11-28,VIP
CUST_FF8651B5,Eve Anderson,eve.anderson@example.com,2023-04-07,PREMIUM
CUST_737EF73E,Frank Davis,frank.davis@example.com,2022-05-08,REGULAR
CUST_D0C36616,Alice Brown,alice.brown@example.com,2023-08-26,PREMIUM
CUST_FEFD556F,Bob Doe,bob.doe@example.com,2023-12-16,PREMIUM
CUST_53712DF0,Frank Moore,frankmooreexample.com,2022-02-06,REGULAR
CUST_7DE0924D,Alice Miller,alice.miller@example.com,2022-12-31,REGULAR
CUST_05C8186C,Diana Wilson,diana.wilson@example.com,2025-01-05,PREMIUM
CUST_F23786CD,Grace Brown,grace.brown@example.com,2025-07-22,REGULAR
CUST_2EF311CD,Bob Taylor,bob.taylor@example.com,2020-05-23,PREMIUM
CUST_BA4CD4F5,Grace Miller,grace.miller@example.com,2025-04-15,VIP
CUST_01E8C301,Jane Moore,jane.moore@example.com,2023-06-05,PREMIUM
CUST_0FD1C38E,Bob Davis,bob.davis@example.com,2024-12-29,PREMIUM
CUST_C06B74A2,Charlie Johnson,charlie.johnson@example.com,2024-10-14,REGULAR
CUST_15F5C4D6,John Wilson,john.wilson@example.com,2021-11-25,VIP
CUST_06366FB6,Alice Moore,alice.moore@example.com,2024-10-06,REGULAR
CUST_FA3E9010,Bob Brown,bob.brown@example.com,2025-09-30,PREMIUM
CUST_71A5D216,Henry Brown,henry.brown@example.com,2020-09-15,REGULAR
CUST_4F44CD2D,Jane Davis,jane.davis@example.com,2024-07-03,REGULAR
CUST_F7F9EE12,Bob Wilson,bob.wilson@example.com,2024-03-04,PREMIUM
CUST_A8EE2F0A,Alice Johnson,alice.johnson@example.com,2024-09-02,PREMIUM
CUST_9DE284A1,Eve Anderson,eve.anderson@example.com,2022-05-06,REGULAR
CUST_D34F6290,Alice Anderson,alice.anderson@example.com,2025-02-26,VIP
CUST_C26B98D1,Henry Davis,henry.davis@example.com,2020-09-10,REGULAR
CUST_675894B0,Bob Moore,bob.moore@example.com,2021-11-02,REGULAR
CUST_4F495026,Eve Miller,eve.miller@example.com,2025-04-20,REGULAR
CUST_26BA33CC,Eve Moore,eve.moore@example.com,2026-01-20,REGULAR
CUST_336422CB,Diana Taylor,diana.taylor@example.com,2020-01-31,REGULAR
CUST_D65A1168,Jane Anderson,jane.anderson@example.com,2024-03-07,PREMIUM
CUST_A13B9062,Eve Miller,eve.miller@example.com,2024-01-25,REGULAR
CUST_9B501DF8,Frank Smith,frank.smith@example.com,2020-01-01,REGULAR
CUST_5397E862,Frank Moore,frank.moore@example.com,2020-04-13,REGULAR
CUST_7437DF43,Grace Johnson,grace.johnson@example.com,2022-10-05,REGULAR
CUST_36B77E0A,Grace Miller,grace.miller@example.com,2024-03-27,REGULAR
CUST_6F9DC9DC,Charlie Davis,charlie.davis@example.com,2023-04-13,PREMIUM
CUST_3DFCE43A,Alice Anderson,alice.anderson@example.com,2025-08-07,REGULAR
CUST_FAD2F7B2,Grace Davis,grace.davis@example.com,2022-10-04,REGULAR
CUST_83A9CCA1,Diana Moore,diana.moore@example.com,2023-08-20,REGULAR
CUST_DB974C75,Bob Miller,bob.miller@example.com,2024-10-14,PREMIUM
CUST_A964E8D5,Charlie Davis,charlie.davis@example.com,2020-01-18,REGULAR
CUST_E9135738,Charlie Taylor,charlie.taylor@example.com,2022-03-11,REGULAR
CUST_707EB30C,Charlie Brown,charlie.brown@example.com,2023-11-08,REGULAR
CUST_AB959D21,Diana Doe,diana.doe@example.com,2025-03-04,PREMIUM
CUST_385ADEB4,Bob Anderson,bob.anderson@example.com,2025-11-19,REGULAR
CUST_A610DC5F,Charlie Brown,charlie.brown@example.com,2025-10-27,REGULAR
CUST_E08A2AAB,Grace Johnson,grace.johnson@example.com,2020-11-18,PREMIUM
CUST_8EEF9E7E,Grace Anderson,grace.anderson@example.com,2023-07-18,REGULAR
CUST_15DFECB5,Charlie Brown,charlie.brown@example.com,2022-09-04,REGULAR
CUST_5AE93024,Charlie Anderson,charlie.anderson@example.com,2026-04-20,REGULAR
CUST_501B3E1E,Alice Smith,alice.smith@example.com,2024-10-13,PREMIUM
CUST_87888E90,Bob Smith,bob.smith@example.com,2023-11-27,REGULAR
CUST_503CF1CE,Bob Taylor,bob.taylor@example.com,2025-03-14,REGULAR
CUST_BB975889,Henry Doe,henry.doe@example.com,2021-06-07,VIP
CUST_DCF055BE,Grace Miller,grace.miller@example.com,2022-06-24,REGULAR
CUST_E1095B35,Frank Wilson,frank.wilson@example.com,2026-03-11,PREMIUM
CUST_DC7B6D6E,Alice Wilson,alice.wilson@example.com,2021-03-11,REGULAR
CUST_6BD8D4F4,John Anderson,john.anderson@example.com,2026-04-08,VIP
CUST_DB3FFBCC,John Brown,john.brown@example.com,2020-08-03,REGULAR
CUST_A73DBEEA,Alice Anderson,alice.anderson@example.com,2023-02-02,VIP
CUST_1446CD05,Charlie Taylor,charlie.taylor@example.com,2023-12-16,REGULAR
CUST_AD09E76E,Grace Doe,grace.doe@example.com,2020-03-23,REGULAR
CUST_C3573300,Henry Brown,henry.brown@example.com,2023-10-11,REGULAR
CUST_B1BE94F8,Bob Wilson,bob.wilson@example.com,2020-09-04,REGULAR
CUST_098699D5,Diana Brown,diana.brown@example.com,2022-09-06,PREMIUM
CUST_6007BEEF,Grace Wilson,grace.wilson@example.com,2024-09-18,PREMIUM
CUST_078D4956,Charlie Taylor,charlie.taylor@example.com,2022-12-09,REGULAR
CUST_9BABF471,Diana Smith,diana.smith@example.com,2020-10-20,REGULAR
CUST_D44E5D14,Grace Smith,grace.smith@example.com,2022-01-14,REGULAR
CUST_C01C1018,Henry Johnson,henry.johnson@example.com,2021-01-01,REGULAR
CUST_F3CB61EF,Eve Davis,eve.davis@example.com,2026-02-20,VIP
CUST_22D91BC9,Henry Moore,henry.moore@example.com,2024-07-07,PREMIUM
CUST_E2DC1258,Eve Miller,eve.miller@example.com,2026-03-07,VIP
CUST_A9EA9F51,Charlie Anderson,charlie.anderson@example.com,2024-01-25,REGULAR
CUST_E3A9B46E,Frank Johnson,frank.johnson@example.com,2022-09-01,REGULAR
CUST_F3702F9F,Grace Davis,grace.davis@example.com,2025-02-25,REGULAR
CUST_016C2E93,Bob Smith,bob.smith@example.com,2024-11-06,REGULAR
CUST_02CD5A2B,Eve Smith,eve.smith@example.com,2021-12-30,PREMIUM
CUST_F92FEFC9,John Wilson,john.wilson@example.com,2021-01-03,REGULAR
CUST_11F12AD2,Charlie Johnson,charlie.johnson@example.com,2024-05-07,REGULAR
CUST_73341663,Grace Davis,grace.davis@example.com,2022-02-24,VIP
CUST_718EC051,Frank Davis,frank.davis@example.com,2021-01-06,PREMIUM
CUST_39C33BA5,Bob Brown,bob.brown@example.com,2022-06-20,REGULAR
CUST_3D694AEE,Eve Johnson,eve.johnson@example.com,2026-04-14,PREMIUM
CUST_9ACA4ABF,Jane Doe,jane.doe@example.com,2025-01-11,REGULAR
CUST_A90C2D0A,Jane Johnson,jane.johnson@example.com,2024-03-23,PREMIUM
CUST_90AA3820,Diana Davis,diana.davis@example.com,2021-09-30,REGULAR
CUST_3A68D96D,Diana Moore,diana.moore@example.com,2024-04-05,REGULAR
CUST_E3389404,Jane Davis,jane.davis@example.com,2022-11-26,PREMIUM
CUST_8928FD60,Bob Smith,bob.smith@example.com,2025-05-30,REGULAR
CUST_8CBD6C6D,Frank Wilson,frank.wilson@example.com,2026-05-29,VIP
CUST_C18BFEB3,Alice Smith,alice.smith@example.com,2022-02-24,REGULAR
CUST_F6F66A2B,Charlie Wilson,charlie.wilson@example.com,2021-11-20,REGULAR
CUST_5AA4EB8D,Grace Davis,grace.davis@example.com,2025-08-21,REGULAR
CUST_6BDE2AE8,Diana Taylor,diana.taylor@example.com,2023-12-31,PREMIUM
CUST_C38CBBF6,Grace Anderson,grace.anderson@example.com,2022-03-26,REGULAR
CUST_63C96424,Jane Brown,jane.brown@example.com,2021-05-06,PREMIUM
CUST_4F06D2F7,Henry Brown,henry.brown@example.com,2021-03-22,VIP
CUST_836D4181,Eve Miller,eve.miller@example.com,2020-01-26,REGULAR
CUST_0A9A5AC6,Alice Davis,alice.davis@example.com,2025-03-11,REGULAR
CUST_6A12FCE1,Frank Doe,frank.doe@example.com,2021-11-06,REGULAR
CUST_93FDA14F,Jane Taylor,jane.taylor@example.com,2023-07-12,PREMIUM
CUST_45ED5B09,Grace Anderson,grace.anderson@example.com,2024-08-28,REGULAR
CUST_52E93961,Jane Taylor,jane.taylor@example.com,2023-05-27,REGULAR
CUST_4784CA3E,Henry Brown,henry.brown@example.com,2023-03-10,REGULAR
CUST_5CFFF81D,John Wilson,john.wilson@example.com,2024-09-17,REGULAR
CUST_35C020DA,Alice Moore,alice.moore@example.com,2024-12-10,REGULAR
CUST_01D82964,Diana Anderson,diana.anderson@example.com,2021-12-31,REGULAR
CUST_68EA0044,Bob Miller,bob.miller@example.com,2022-09-11,VIP
CUST_6526AE63,Diana Miller,diana.miller@example.com,2025-09-30,VIP
CUST_C4C99A3C,Jane Davis,jane.davis@example.com,2024-01-23,PREMIUM
CUST_1D222E94,Henry Wilson,henry.wilson@example.com,2025-04-12,PREMIUM
CUST_DB43C7B8,Diana Johnson,diana.johnson@example.com,2024-07-26,REGULAR
CUST_8B12BE00,Alice Doe,alice.doe@example.com,2023-05-16,PREMIUM
CUST_2C181875,Bob Doe,bob.doe@example.com,2025-04-22,VIP
CUST_3FA73188,Grace Smith,grace.smith@example.com,2020-11-12,REGULAR
CUST_BEB8F820,Eve Moore,eve.moore@example.com,2020-06-16,REGULAR
CUST_81AB031E,Charlie Brown,charlie.brown@example.com,2020-04-28,VIP
CUST_D8AF6EAE,Frank Johnson,frank.johnson@example.com,2024-10-23,PREMIUM
CUST_B41C4A7D,Henry Davis,henry.davis@example.com,2022-07-13,PREMIUM
CUST_DE4D3E09,Eve Doe,eve.doe@example.com,2026-05-13,PREMIUM
CUST_606D9E15,Henry Smith,henry.smith@example.com,2024-02-23,REGULAR
CUST_122F6638,Eve Johnson,eve.johnson@example.com,2022-11-25,VIP
CUST_9DEE0884,Frank Anderson,frank.anderson@example.com,2025-01-16,PREMIUM
CUST_31F0FC2E,Jane Smith,jane.smith@example.com,2025-08-09,PREMIUM
CUST_BE147627,Henry Johnson,henry.johnson@example.com,2025-08-28,PREMIUM
CUST_C2460F44,Eve Davis,eve.davis@example.com,2025-08-07,PREMIUM
CUST_69664227,Charlie Taylor,charlie.taylor@example.com,2025-09-28,VIP
CUST_2E9C459D,Jane Anderson,jane.anderson@example.com,2020-05-09,REGULAR
CUST_A2AEDDAE,Charlie Davis,charlie.davis@example.com,2024-03-22,REGULAR
CUST_F3DD1AFD,Charlie Wilson,charlie.wilson@example.com,2024-08-24,REGULAR
CUST_6AF9E4D6,John Smith,john.smith@example.com,2026-07-26,PREMIUM
CUST_1611A682,Frank Miller,frank.miller@example.com,2022-09-29,PREMIUM
CUST_36636C47,Diana Miller,diana.miller@example.com,2022-02-11,VIP
CUST_7D444172,Charlie Brown,charlie.brown@example.com,2023-08-26,PREMIUM
CUST_33AB4A22,Diana Johnson,diana.johnson@example.com,2024-11-25,REGULAR
CUST_D247A0D1,Henry Smith,henry.smith@example.com,2022-03-02,VIP
CUST_825C72A2,John Doe,john.doe@example.com,2025-02-09,PREMIUM
CUST_736A5770,Charlie Moore,charlie.moore@example.com,2021-03-31,REGULAR
CUST_BB34B9CD,John Smith,john.smith@example.com,2021-08-24,REGULAR
CUST_5D92F6A9,Jane Wilson,jane.wilson@example.com,2025-03-14,VIP
CUST_2F307813,Bob Wilson,bob.wilson@example.com,2021-06-26,REGULAR
CUST_3EB57D07,Bob Taylor,bob.taylor@example.com,2020-04-25,PREMIUM
CUST_C70B1228,Bob Johnson,bob.johnson@example.com,2021-03-21,REGULAR
CUST_87D77D97,Alice Miller,alice.miller@example.com,2021-06-06,PREMIUM
CUST_3F2278EE,Eve Moore,eve.moore@example.com,2024-04-07,REGULAR
CUST_BF00C4BB,John Taylor,john.taylor@example.com,2022-09-20,VIP
CUST_9F12B48A,Eve Johnson,eve.johnson@example.com,2025-11-23,PREMIUM
CUST_EE435EF8,Bob Wilson,bob@,2026-04-08,PREMIUM
CUST_2AA016AE,John Doe,john.doe@example.com,2021-12-15,REGULAR
CUST_17C238BB,Bob Wilson,bob.wilson@example.com,2022-06-14,REGULAR
CUST_324C8FE3,Bob Wilson,bob.wilson@example.com,2023-02-08,VIP
CUST_5AD58DED,Jane Brown,jane.brown@example.com,2023-08-26,REGULAR
CUST_79F751B3,Bob Smith,bob.smith@example.com,2022-06-30,REGULAR
CUST_35982071,Charlie Davis,charlie.davis@example.com,2021-10-23,PREMIUM
CUST_68D80B4A,Jane Wilson,jane.wilson@example.com,2022-06-04,REGULAR
CUST_7F1ECAE9,Charlie Johnson,charlie.johnson@example.com,2024-11-10,REGULAR
CUST_22138598,Henry Smith,henry.smith@example.com,2020-02-05,REGULAR
CUST_193B5558,Alice Miller,alice.miller@example.com,2025-06-11,REGULAR
CUST_E95E65E8,Frank Miller,frank.miller@example.com,2026-04-28,REGULAR
