customer_id,customer_name,email,registration_date,customer_type
CUST_9F2EA811,Frank Miller,frank.miller@example.com,2024-02-27,REGULAR
CUST_2653D4FB,Bob Johnson,bob@,2023-04-24,REGULAR
CUST_48E1CADB,Henry Brown,henry.brown@example.com,2023-10-14,REGULAR
CUST_9775CAE7,Frank Moore,frank.moore@example.com,2023-12-13,REGULAR
CUST_8DE62BA0,Alice Taylor,alice.taylor@example.com,2020-08-28,PREMIUM
CUST_C201FA70,John Smith,john.smith@example.com,2022-08-05,REGULAR
CUST_31F823E7,Grace Moore,grace.moore@example.com,2025-06-02,REGULAR
CUST_05389E20,Grace Wilson,grace@,2026-01-03,PREMIUM
CUST_5F2E0FC0,Eve Johnson,eve.johnson@example.com,2021-01-29,REGULAR
CUST_2710D2A7,Grace Davis,grace.davis@example.com,2022-12-30,VIP
CUST_956A509E,Frank Anderson,frank.anderson@example.com,2022-07-14,PREMIUM
CUST_B5487426,John Doe,john.doe@example.com,2024-03-24,PREMIUM
CUST_1A894A86,Alice Doe,alice.doe@example.com,2024-11-12,REGULAR
CUST_ACAE8F51,Jane Taylor,jane.taylor@example.com,2022-07-30,PREMIUM
CUST_B7F63AD3,Henry Moore,henry.moore@example.com,2020-10-31,PREMIUM
CUST_0DCBDE2D,Henry Smith,henry.smith@example.com,2023-07-12,REGULAR
CUST_8A330600,Eve Doe,eve.doe@example.com,2026-04-28,PREMIUM
CUST_63184E4B,Grace Miller,grace.miller@example.com,2021-07-27,REGULAR
CUST_1E240991,Diana Smith,diana.smith@example.com,2022-08-08,PREMIUM
CUST_02BCDACE,Henry Wilson,henry.wilson@example.com,2023-08-29,PREMIUM
CUST_CF36844C,Frank Moore,frank.moore@example.com,2026-03-15,PREMIUM
CUST_4A1C8E13,Eve Doe,eve.doe@example.com,2023-04-24,REGULAR
CUST_36812D94,Alice Wilson,alice.wilson@example.com,2021-09-23,REGULAR
CUST_86FB42F8,Jane Smith,jane.smith@example.com,2024-12-26,REGULAR
CUST_A3C9ACA3,Jane Johnson,jane.johnson@example.com,2026-03-31,REGULAR
CUST_EAA79214,Jane Miller,jane.miller@example.com,2023-08-21,REGULAR
CUST_29C926DB,Jane Taylor,jane.taylor@example.com,2022-09-21,PREMIUM
CUST_838BBE63,Alice Johnson,alice.johnson@example.com,2023-01-04,REGULAR
CUST_C50B0BD5,Charlie Wilson,charlie.wilson@example.com,2020-11-11,PREMIUM
CUST_22A5CDB7,Frank Anderson,frank.anderson@example.com,2025-02-18,REGULAR
CUST_9132A55F,Eve Miller,eve.miller@example.com,2024-04-05,REGULAR
CUST_9A8266D2,Henry Johnson,henry.johnson@example.com,2022-04-02,VIP
CUST_54052816,Diana Davis,diana.davis@example.com,2025-07-04,REGULAR
CUST_13769C55,Charlie Wilson,charlie.wilson@example.com,2026-04-28,REGULAR
CUST_C980945D,Grace Smith,grace.smith@example.com,2025-03-05,PREMIUM
CUST_2F4C3C8E,Jane Wilson,jane.wilson@example.com,2021-07-24,REGULAR
CUST_E1448B89,Alice Wilson,alice.wilson@example.com,2020-10-29,REGULAR
CUST_3E3821A4,Grace Taylor,grace.taylor@example.com,2024-09-09,VIP
CUST_9DA57AEC,Grace Anderson,grace.anderson@example.com,2020-12-14,PREMIUM
CUST_991FA2C9,Diana Johnson,diana.johnson@example.com,2020-06-30,PREMIUM
CUST_26BD181C,Diana Wilson,diana.wilson@example.com,2021-02-07,PREMIUM
CUST_DEC2173F,Grace Anderson,grace.anderson@example.com,2022-06-24,REGULAR
CUST_91AAF0BE,Henry Taylor,henry.taylor@example.com,2020-04-10,REGULAR
CUST_61E7F9EA,Jane Doe,jane.doe@example.com,2021-08-03,REGULAR
CUST_1ED9296A,Bob Taylor,bob.taylor@example.com,2025-05-04,PREMIUM
CUST_428C653F,Diana Doe,diana.doe@example.com,2021-04-16,PREMIUM
CUST_AF4F0E82,Alice Brown,alice.brown@example.com,2026-03-10,REGULAR
CUST_01B520A6,Frank Brown,frank.brown@example.com,2022-01-25,REGULAR
CUST_D13FBB76,John Anderson,john.anderson@example.com,2025-01-15,REGULAR
CUST_3FC5A59D,Bob Brown,bob.brown@example.com,2020-09-13,PREMIUM
CUST_0921C4C2,Alice Miller,alice.miller@example.com,2025-02-17,PREMIUM
CUST_E9D9C71D,Grace Miller,grace.miller@example.com,2024-05-26,REGULAR
CUST_285F0D8D,Frank Anderson,frank.anderson@example.com,2023-05-03,PREMIUM
CUST_AC3CCDC2,Diana Doe,diana.doe@example.com,2021-04-24,REGULAR
CUST_92417DEA,Eve Wilson,eve.wilson@example.com,2026-06-12,REGULAR
CUST_1A8C40FD,Grace Johnson,grace.johnson@example.com,2025-06-28,REGULAR
CUST_3BD21624,Frank Anderson,frank.anderson@example.com,2024-01-10,REGULAR
CUST_AA5D5F18,Eve Taylor,eve.taylor@example.com,2025-07-20,REGULAR
CUST_86819F65,Frank Moore,frank.moore@example.com,2026-05-04,REGULAR
CUST_D07AD4BF,John Davis,john.davis@example.com,2023-03-28,REGULAR
CUST_76BAC4FC,Frank Taylor,frank.taylor@example.com,2026-06-03,REGULAR
CUST_1610C1EC,Diana Taylor,diana.taylor@example.com,2020-06-19,REGULAR
CUST_876C0B0A,Eve Doe,eve.doe@example.com,2022-10-10,REGULAR
CUST_E634FFB4,Diana Doe,diana.doe@example.com,2021-04-25,PREMIUM
CUST_2EA7A217,Diana Anderson,diana.anderson@example.com,2021-11-10,REGULAR
CUST_CFF1E79D,Bob Smith,bob.smith@example.com,2025-12-20,REGULAR
CUST_743D27C9,Charlie Davis,charlie.davis@example.com,2025-10-08,REGULAR
CUST_57937D99,Eve Smith,eve.smith@example.com,2021-06-03,REGULAR
CUST_578D653C,Diana Brown,diana.brown@example.com,2024-05-27,PREMIUM
CUST_F284AB15,Eve Wilson,eve.wilson@example.com,2021-01-16,REGULAR
CUST_84AA62BC,Diana Moore,diana.moore@example.com,2023-09-02,PREMIUM
CUST_6E28A496,Jane Moore,jane.moore@example.com,2024-01-07,REGULAR
CUST_B698CC19,Eve Brown,eve.brown@example.com,2023-08-15,REGULAR
CUST_62DF64CC,Henry Moore,henry.moore@example.com,2020-07-17,PREMIUM
CUST_36F2263B,Frank Smith,frank.smith@example.com,2021-10-09,VIP
CUST_EA704077,Eve Brown,eve.brown@example.com,2021-06-24,PREMIUM
CUST_BAE36379,Charlie Doe,charlie.doe@example.com,2022-10-22,VIP
CUST_5043F710,Alice Smith,alice.smith@example.com,2023-06-05,REGULAR
CUST_A1176CB5,Jane Doe,jane@,2020-11-15,REGULAR
CUST_8BDF9F80,Frank Smith,frank@,2021-05-08,REGULAR
CUST_223D4350,Bob Wilson,bob.wilson@example.com,2021-02-23,PREMIUM
CUST_FF91254C,Alice Wilson,alice.wilson@example.com,2021-06-29,REGULAR
CUST_C155F9E9,Henry Smith,henry.smith@example.com,2021-11-03,REGULAR
CUST_878098A6,Alice Wilson,alice.wilson@example.com,2024-12-17,REGULAR
CUST_F2D3D288,Jane Anderson,jane.anderson@example.com,2023-12-10,REGULAR
CUST_F5E05669,Charlie Doe,charlie.doe@example.com,2023-03-13,PREMIUM
CUST_0F63B87E,Charlie Brown,charlie.brown@example.com,2025-09-18,REGULAR
CUST_AC6C8429,John Brown,john.brown@example.com,2021-04-06,REGULAR
CUST_072591C0,Grace Smith,grace.smith@example.com,2023-07-20,PREMIUM
CUST_FDD651BC,Eve Miller,eve.miller@example.com,2021-12-08,REGULAR
CUST_FAC19336,Jane Smith,jane.smith@example.com,2020-06-12,REGULAR
CUST_90C99965,Grace Wilson,grace.wilson@example.com,2024-07-05,REGULAR
CUST_DB8F58F3,Alice Davis,alice.davis@example.com,2020-11-19,VIP
CUST_BA54C97F,Alice Taylor,alice.taylor@example.com,2026-07-30,PREMIUM
CUST_7811BE8D,Jane Davis,jane.davis@example.com,2022-09-04,VIP
CUST_59DAE825,Jane Moore,jane.moore@example.com,2020-08-13,PREMIUM
CUST_0A75341E,Alice Doe,alicedoeexample.com,2020-02-16,REGULAR
CUST_84D51486,Charlie Johnson,charlie.johnson@example.com,2023-01-05,PREMIUM
CUST_B9B879B5,John Miller,john.miller@example.com,2023-01-19,PREMIUM
CUST_ED17B84C,Henry Doe,henry.doe@example.com,2025-09-23,PREMIUM
CUST_6B1B13B0,Alice Miller,alice.miller@example.com,2021-02-25,REGULAR
CUST_3EE0FF15,Grace Smith,grace.smith@example.com,2020-02-20,REGULAR
CUST_EBB6B8C9,Alice Johnson,alice.johnson@example.com,2020-05-24,PREMIUM
CUST_473BDB34,Eve Brown,eve.brown@example.com,2024-08-31,PREMIUM
CUST_98441C7D,Henry Miller,henry.miller@example.com,2020-08-03,REGULAR
CUST_1E6AD0D9,John Wilson,john.wilson@example.com,2025-03-20,REGULAR
CUST_C2AF1546,Jane Taylor,jane.taylor@example.com,2024-02-20,PREMIUM
CUST_D0885058,Henry Brown,henry.brown@example.com,2025-07-13,REGULAR
CUST_722AB1A6,Bob Johnson,bob@,2020-04-07,PREMIUM
CUST_EA6BF413,John Miller,john@,2023-06-13,VIP
CUST_E0A52B07,Eve Moore,eve.moore@example.com,2021-08-06,REGULAR
CUST_624814FE,Bob Taylor,bob.taylor@example.com,2024-03-05,REGULAR
CUST_3588C961,Grace Johnson,grace.johnson@example.com,2024-06-03,REGULAR
CUST_BB375180,Alice Brown,alice.brown@example.com,2023-07-14,PREMIUM
CUST_25F49993,Diana Moore,diana.moore@example.com,2020-11-01,PREMIUM
CUST_1F9C0F43,Jane Johnson,jane.johnson@example.com,2025-01-15,REGULAR
CUST_4CF89E86,Diana Brown,diana.brown@example.com,2025-03-12,REGULAR
CUST_22093DFD,Charlie Anderson,charlie.anderson@example.com,2023-09-04,REGULAR
CUST_D529CA76,Diana Wilson,diana.wilson@example.com,2023-05-09,REGULAR
CUST_5E1A4BB4,Eve Moore,eve.moore@example.com,2026-03-03,REGULAR
CUST_D972EE9A,Alice Doe,alicedoeexample.com,2021-06-19,REGULAR
CUST_9028437B,Jane Anderson,jane.anderson@example.com,2020-11-03,VIP
CUST_546905E4,Frank Johnson,frank.johnson@example.com,2023-09-20,REGULAR
CUST_9AEA8FB9,Henry Wilson,henry.wilson@example.com,2024-06-05,PREMIUM
CUST_70B5C56C,Alice Miller,alice.miller@example.com,2022-02-05,PREMIUM
CUST_821015C5,John Anderson,john.anderson@example.com,2022-10-03,REGULAR
CUST_A0D37A63,Grace Moore,grace.moore@example.com,2023-02-19,REGULAR
CUST_3EC1E8FD,Grace Brown,grace.brown@example.com,2026-02-04,PREMIUM
CUST_1ED7523C,Frank Taylor,frank.taylor@example.com,2023-11-10,REGULAR
CUST_6C44EBE6,Alice Smith,alice.smith@example.com,2022-06-16,PREMIUM
CUST_45BFFE71,John Moore,john.moore@example.com,2026-07-20,REGULAR
CUST_BE3F3A68,Bob Davis,bob.davis@example.com,2020-08-17,VIP
CUST_8004EAAE,Eve Miller,eve.miller@example.com,2021-12-12,REGULAR
CUST_93CC2C6C,Diana Anderson,diana.anderson@example.com,2023-12-11,REGULAR
CUST_8827F09A,Bob Moore,bob.moore@example.com,2021-12-20,REGULAR
CUST_00AECAA1,Henry Brown,henry@,2020-01-03,REGULAR
CUST_F13E52FF,Alice Miller,alice.miller@example.com,2023-08-18,REGULAR
CUST_E7307A23,Alice Doe,alice.doe@example.com,2024-02-03,VIP
CUST_1C529F93,Eve Anderson,eve.anderson@example.com,2023-05-21,PREMIUM
CUST_99C6391E,Eve Moore,eve.moore@example.com,2021-12-14,PREMIUM
CUST_D2988FFF,Henry Miller,henry.miller@example.com,2021-12-19,PREMIUM
CUST_BB42EEF4,Alice Johnson,alice.johnson@example.com,2026-06-04,VIP
CUST_DF1A2BF4,John Johnson,john.johnson@example.com,2022-06-23,VIP
CUST_373F3C86,Alice Miller,alice.miller@example.com,2022-09-01,PREMIUM
CUST_85E4DDA9,Jane Miller,jane.miller@example.com,2022-12-22,REGULAR
CUST_14228DC7,Charlie Doe,charlie.doe@example.com,2020-07-16,REGULAR
CUST_68F4DE77,Alice Wilson,alice.wilson@example.com,2024-03-31,REGULAR
CUST_0288C735,Frank Anderson,frank.anderson@example.com,2022-07-12,PREMIUM
CUST_55D0F149,John Davis,john.davis@example.com,2022-12-05,REGULAR
CUST_5056649B,Eve Johnson,eve.johnson@example.com,2026-02-18,VIP
CUST_D9246D8E,Frank Smith,frank.smith@example.com,2021-11-06,REGULAR
CUST_4F685E38,Jane Miller,jane.miller@example.com,2022-02-17,PREMIUM
CUST_65EB0E6A,Grace Davis,grace.davis@example.com,2023-05-03,REGULAR
CUST_F8D4E6F8,Grace Moore,grace.moore@example.com,2024-01-17,REGULAR
CUST_EED5EAE1,Henry Moore,henry.moore@example.com,2020-04-15,REGULAR
CUST_8D27724C,Jane Moore,jane.moore@example.com,2023-06-17,PREMIUM
CUST_CADBD2CB,Charlie Doe,charlie.doe@example.com,2024-05-06,REGULAR
CUST_0DA76F70,Alice Moore,alice.moore@example.com,2024-12-06,PREMIUM
CUST_932E197D,Henry Smith,henry.smith@example.com,2021-01-31,PREMIUM
CUST_82455D49,Eve Anderson,eve.anderson@example.com,2020-09-06,REGULAR
CUST_EE1EFCD8,Grace Moore,grace.moore@example.com,2022-08-23,REGULAR
CUST_2DF9D414,John Taylor,john.taylor@example.com,2025-10-17,REGULAR
CUST_BE646022,Frank Johnson,frank.johnson@example.com,2021-11-15,REGULAR
CUST_A2EA48A7,Eve Doe,eve.doe@example.com,2024-11-18,REGULAR
CUST_B5FD8BF1,Henry Davis,henry.davis@example.com,2020-10-01,REGULAR
CUST_FD376FD1,Diana Davis,diana.davis@example.com,2020-02-20,REGULAR
CUST_F8F4EB90,Eve Doe,eve.doe@example.com,2021-08-30,PREMIUM
CUST_7F38D0C6,Jane Doe,jane.doe@example.com,2021-02-17,PREMIUM
CUST_90BB22E8,Eve Davis,eve.davis@example.com,2025-06-11,REGULAR
CUST_2E767F0C,Charlie Wilson,charlie.wilson@example.com,2024-07-03,PREMIUM
CUST_D86DA4C7,Bob Smith,bob.smith@example.com,2023-01-05,PREMIUM
CUST_65B9052E,Charlie Davis,charlie.davis@example.com,2025-07-06,VIP
CUST_F0B7A2D5,Bob Johnson,bob.johnson@example.com,2024-12-19,REGULAR
CUST_FFE787CC,Jane Brown,jane.brown@example.com,2024-07-25,REGULAR
CUST_9C941C74,Diana Smith,diana.smith@example.com,2021-10-13,REGULAR
CUST_FC020899,Alice Taylor,alice.taylor@example.com,2020-04-28,PREMIUM
CUST_916A0505,John Brown,john.brown@example.com,2020-07-26,REGULAR
CUST_41FA9342,Frank Taylor,frank.taylor@example.com,2021-05-22,REGULAR
CUST_C7D1B2D1,Henry Moore,henry.moore@example.com,2025-04-27,REGULAR
CUST_25A8C32D,Charlie Doe,charlie.doe@example.com,2024-05-02,REGULAR
CUST_F31D43FE,Bob Brown,bob.brown@example.com,2022-04-26,REGULAR
CUST_68C541F5,John Moore,john.moore@example.com,2021-12-10,REGULAR
CUST_D2D0D112,Henry Davis,henry.davis@example.com,2023-02-01,PREMIUM
CUST_AC62EB0B,Frank Davis,frank.davis@example.com,2023-05-22,PREMIUM
CUST_BE37995C,Henry Doe,henry@,2026-04-18,REGULAR
CUST_60047743,Jane Moore,jane.moore@example.com,2023-02-06,REGULAR
CUST_C269251E,Charlie Brown,charlie.brown@example.com,2022-09-11,PREMIUM
CUST_02802A66,Henry Wilson,henry.wilson@example.com,2021-07-27,REGULAR
CUST_E707FE5B,Charlie Davis,charlie.davis@example.com,2024-07-15,REGULAR
CUST_E1E4D7E1,Henry Brown,henry.brown@example.com,2022-06-29,PREMIUM
CUST_479EC22E,Diana Taylor,diana.taylor@example.com,2021-11-27,REGULAR
CUST_3DEBB4F0,Jane Moore,jane.moore@example.com,2022-11-25,PREMIUM
CUST_56419F34,Alice Miller,alice.miller@example.com,2022-06-29,PREMIUM
CUST_795D60A0,Eve Miller,eve.miller@example.com,2026-07-26,REGULAR
CUST_3F88F70E,John Anderson,john.anderson@example.com,2020-10-18,REGULAR
CUST_E0F99F34,Eve Taylor,eve.taylor@example.com,2020-08-09,REGULAR
CUST_8E9D0EE3,Henry Moore,henry.moore@example.com,2022-01-08,PREMIUM
CUST_A893D874,Alice Miller,alice.miller@example.com,2020-01-20,PREMIUM
CUST_8226E9FF,Alice Anderson,alice.anderson@example.com,2025-06-28,REGULAR
CUST_260C6D59,Eve Wilson,eve.wilson@example.com,2025-05-09,REGULAR
CUST_A6163CCA,Diana Smith,diana.smith@example.com,2025-12-15,REGULAR
CUST_ECC15B82,Bob Brown,bob.brown@example.com,2023-11-11,REGULAR
CUST_293D2D3C,Henry Davis,henry.davis@example.com,2020-07-06,PREMIUM
CUST_7CE3BE06,Henry Taylor,henry.taylor@example.com,2021-07-02,REGULAR
CUST_89ACCE70,Bob Johnson,bob.johnson@example.com,2024-07-10,PREMIUM
CUST_3996E2C4,Alice Brown,alice.brown@example.com,2025-08-28,PREMIUM
CUST_517FEA1C,John Wilson,john.wilson@example.com,2022-11-13,REGULAR
CUST_D3A4E0C9,John Doe,john.doe@example.com,2020-03-21,REGULAR
CUST_C65B134F,Eve Doe,eve.doe@example.com,2025-04-27,PREMIUM
CUST_A4D4E551,John Davis,john.davis@example.com,2021-02-17,PREMIUM
CUST_917D44AB,Alice Wilson,alice.wilson@example.com,2021-03-05,REGULAR
CUST_AA3685C8,Jane Doe,jane.doe@example.com,2022-03-29,VIP
CUST_F33DB1E2,Diana Wilson,diana.wilson@example.com,2020-06-10,REGULAR
CUST_131F16E8,Frank Miller,frank.miller@example.com,2020-02-22,REGULAR
CUST_57E9F184,Henry Moore,henry.moore@example.com,2021-01-03,PREMIUM
CUST_A25A878F,Charlie Brown,charlie.brown@example.com,2023-04-27,REGULAR
CUST_BF424892,Alice Smith,alice.smith@example.com,2024-01-15,PREMIUM
CUST_B37FC4BD,Jane Smith,janesmithexample.com,2021-11-29,REGULAR
CUST_5383FDD0,Henry Davis,henry.davis@example.com,2021-01-15,REGULAR
CUST_59B17BB3,Eve Wilson,eve.wilson@example.com,2023-01-18,REGULAR
CUST_0BDAAFA2,Eve Johnson,eve.johnson@example.com,2020-08-28,VIP
CUST_9F4070BE,Frank Anderson,frank.anderson@example.com,2022-01-12,REGULAR
CUST_7ACA0AA7,John Johnson,john.johnson@example.com,2025-06-22,REGULAR
CUST_76C98D99,Jane Davis,jane.davis@example.com,2020-02-20,REGULAR
CUST_36EC2E56,Henry Anderson,henry.anderson@example.com,2023-10-17,PREMIUM
CUST_E99FD875,Jane Wilson,jane.wilson@example.com,2022-10-15,PREMIUM
CUST_495E1B70,Eve Johnson,eve.johnson@example.com,2026-04-05,PREMIUM
CUST_55237CBF,Alice Taylor,alice.taylor@example.com,2025-07-23,REGULAR
CUST_AC90B4EF,Bob Miller,bob.miller@example.com,2020-07-25,PREMIUM
CUST_E5E10951,Eve Brown,eve.brown@example.com,2024-12-24,PREMIUM
CUST_1632DBD9,Frank Miller,frank.miller@example.com,2025-07-30,REGULAR
CUST_FA2F3F93,Eve Smith,eve.smith@example.com,2020-01-01,VIP
CUST_E9124E56,Charlie Taylor,charlie.taylor@example.com,2025-02-11,REGULAR
CUST_0AE3E71D,Bob Moore,bob.moore@example.com,2025-04-21,PREMIUM
CUST_4E4DCEC5,Jane Doe,jane.doe@example.com,2022-06-27,PREMIUM
CUST_BF270427,Charlie Taylor,charlie.taylor@example.com,2021-03-11,REGULAR
CUST_21773516,Eve Doe,eve.doe@example.com,2022-03-13,PREMIUM
CUST_879A1355,Bob Moore,bob.moore@example.com,2022-02-19,PREMIUM
CUST_D415335E,John Anderson,john.anderson@example.com,2025-01-19,VIP
CUST_A5F35577,Alice Moore,alicemooreexample.com,2026-03-16,REGULAR
CUST_8DBF0DDA,Grace Johnson,grace.johnson@example.com,2021-12-12,REGULAR
CUST_F36297DE,Henry Anderson,henry.anderson@example.com,2025-08-26,VIP
CUST_B8939439,Bob Davis,bob.davis@example.com,2023-11-05,REGULAR
CUST_D5136947,Eve Anderson,eve.anderson@example.com,2025-09-29,REGULAR
CUST_FC1E0C75,Diana Taylor,diana.taylor@example.com,2022-04-02,REGULAR
CUST_A8D22BA3,Diana Johnson,diana.johnson@example.com,2021-12-29,PREMIUM
CUST_B5F6F600,Jane Miller,jane.miller@example.com,2026-07-15,REGULAR
CUST_4F43E94A,Grace Davis,grace.davis@example.com,2024-09-26,REGULAR
CUST_713F3B57,Alice Smith,alice.smith@example.com,2022-03-29,REGULAR
CUST_326D4491,Charlie Davis,charlie.davis@example.com,2020-09-11,REGULAR
CUST_5CEC12C1,Grace Smith,grace.smith@example.com,2025-01-27,PREMIUM
CUST_97AE5156,Grace Brown,grace.brown@example.com,2026-04-17,PREMIUM
CUST_13ABBC6E,Charlie Smith,charlie.smith@example.com,2024-05-06,REGULAR
CUST_4122EB39,Grace Smith,grace@,2022-04-11,PREMIUM
CUST_B836D3C1,Frank Brown,frank.brown@example.com,2024-02-15,PREMIUM
CUST_17063A45,Bob Davis,bob.davis@example.com,2020-11-01,REGULAR
CUST_44C7D1E0,Eve Smith,eve.smith@example.com,2026-03-29,REGULAR
CUST_F44E7CEF,Charlie Smith,charlie.smith@example.com,2021-09-26,REGULAR
CUST_C163A136,John Anderson,john.anderson@example.com,2023-05-18,REGULAR
CUST_577339EA,Jane Miller,jane.miller@example.com,2022-01-23,REGULAR
CUST_04D2C1EC,Eve Taylor,eve.taylor@example.com,2021-01-11,REGULAR
CUST_87F84591,Diana Miller,diana.miller@example.com,2022-06-13,VIP
CUST_626F60EC,John Doe,john.doe@example.com,2024-12-30,PREMIUM
CUST_B224F60B,Henry Brown,henry.brown@example.com,2023-08-07,VIP
